id,published,title,reference
37516111,2023-08-09 00:00:00,Potent cross-neutralization of respiratory syncytial virus and human metapneumovirus through a structurally conserved antibody recognition mode.,https://pubmed.ncbi.nlm.nih.gov/37516111
37577361,2023-08-08 00:00:00,"More than a Tripledemic: Influenza A Virus, Respiratory Syncytial Virus, SARS-CoV-2, and Human Metapneumovirus in Wastewater during Winter 2022-2023.",https://pubmed.ncbi.nlm.nih.gov/37577361
37150780,2023-08-07 00:00:00,Whole genome sequencing and evolution analyses of Human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/37150780
37550689,2023-08-07 00:00:00,"Burden of human metapneumovirus infections among children with acute respiratory tract infections attending a Tertiary Care Hospital, Kathmandu.",https://pubmed.ncbi.nlm.nih.gov/37550689
37178807,2023-08-07 00:00:00,"The emergence, impact, and evolution of human metapneumovirus variants from 2014 to 2021 in Spain.",https://pubmed.ncbi.nlm.nih.gov/37178807
37219060,2023-08-07 00:00:00,A surge in human metapneumovirus paediatric respiratory admissions in Western Australia following the reduction of SARS-CoV-2 non-pharmaceutical interventions.,https://pubmed.ncbi.nlm.nih.gov/37219060
37544710,2023-08-07 00:00:00,Structural basis for respiratory syncytial virus and human metapneumovirus neutralization.,https://pubmed.ncbi.nlm.nih.gov/37544710
37560859,2023-08-01 00:00:00,Recent Changes in the Human Metapneumovirus Outbreak at a University Hospital in Korea.,https://pubmed.ncbi.nlm.nih.gov/37560859
37528458,2023-08-01 00:00:00,Terminally exhausted CD8+ T cells contribute to age-dependent severity of respiratory virus infection.,https://pubmed.ncbi.nlm.nih.gov/37528458
37515805,2023-07-27 00:00:00,Paradigm shift of respiratory viruses causing lower respiratory tract infection in children during COVID-19 pandemic in India.,https://pubmed.ncbi.nlm.nih.gov/37515805
37160574,2023-07-07 00:00:00,Profile analysis of emerging respiratory virus in children.,https://pubmed.ncbi.nlm.nih.gov/37160574
37349355,2023-06-22 00:00:00,Human viral nucleic acids concentrations in wastewater solids from Central and Coastal California USA.,https://pubmed.ncbi.nlm.nih.gov/37349355
37337079,2023-06-19 00:00:00,Conserved allosteric inhibitory site on the respiratory syncytial virus and human metapneumovirus RNA-dependent RNA polymerases.,https://pubmed.ncbi.nlm.nih.gov/37337079
37382134,2023-06-15 00:00:00,[Distribution of non-bacterial pathogens in 1 788 children with community-acquired pneumonia].,https://pubmed.ncbi.nlm.nih.gov/37382134
37043953,2023-06-07 00:00:00,Research Note: Evaluation of the cross protective efficacy of a subtype B aMPV vaccine against virulent subtype A aMPV by different administration routes.,https://pubmed.ncbi.nlm.nih.gov/37043953
37333212,2023-06-06 00:00:00,Monocyte production of C1q potentiates CD8 + T cell effector function following respiratory viral infection.,https://pubmed.ncbi.nlm.nih.gov/37333212
36795570,2023-06-01 00:00:00,The Contribution of Viruses and Bacteria to Childhood Community-acquired Pneumonia: 11-Year Observational Study From Norway.,https://pubmed.ncbi.nlm.nih.gov/36795570
37171979,2023-06-01 00:00:00,Is Kawasaki Disease Caused by a Respiratory Virus?,https://pubmed.ncbi.nlm.nih.gov/37171979
36445064,2023-06-01 00:00:00,Rhinovirus and metapneumovirus in patients with severe acute respiratory infection.,https://pubmed.ncbi.nlm.nih.gov/36445064
37261717,2023-06-01 00:00:00,Human Metapneumovirus Reinfection in Aged Mice Recapitulates Increased Disease Severity in Elderly Humans Infected with Human Metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/37261717
37376604,2023-05-31 00:00:00,High Incidence of Respiratory Syncytial Virus in Children with Community-Acquired Pneumonia from a City in the Brazilian Pre-Amazon Region.,https://pubmed.ncbi.nlm.nih.gov/37376604
37092993,2023-05-31 00:00:00,Specific Residues in the C-Terminal Domain of the Human Metapneumovirus Phosphoprotein Are Indispensable for Formation of Viral Replication Centers and Regulation of the Function of the Viral Polymerase Complex.,https://pubmed.ncbi.nlm.nih.gov/37092993
36965253,2023-05-07 00:00:00,Common viral and bacterial avian respiratory infections: an updated review.,https://pubmed.ncbi.nlm.nih.gov/36965253
36965504,2023-05-07 00:00:00,"Wastewater concentrations of human influenza, metapneumovirus, parainfluenza, respiratory syncytial virus, rhinovirus, and seasonal coronavirus nucleic-acids during the COVID-19 pandemic: a surveillance study.",https://pubmed.ncbi.nlm.nih.gov/36965504
37127406,2023-05-02 00:00:00,"Prevalence of respiratory pathogens and risk of developing pneumonia under non-pharmaceutical interventions in Suzhou, China.",https://pubmed.ncbi.nlm.nih.gov/37127406
37119359,2023-04-29 00:00:00,Serological survey of avian metapneumovirus in vaccinated and unvaccinated broiler chickens in Hong Kong.,https://pubmed.ncbi.nlm.nih.gov/37119359
37095522,2023-04-24 00:00:00,Experimental studies from shake flasks to 3 L stirred tank bioreactor of nutrients and oxygen supply conditions to improve the growth of the avian cell line DuckCelt®-T17.,https://pubmed.ncbi.nlm.nih.gov/37095522
37112913,2023-04-09 00:00:00,"Changes in the Etiology of Acute Respiratory Infections among Children in Novosibirsk, Russia, between 2019 and 2022: The Impact of the SARS-CoV-2 Virus.",https://pubmed.ncbi.nlm.nih.gov/37112913
37140326,2023-04-07 00:00:00,The disappearance of respiratory syncytial virus and influenza viruses in children during the second year of the COVID-19 pandemic - are non-pharmaceutical interventions as effective as vaccines?,https://pubmed.ncbi.nlm.nih.gov/37140326
36702664,2023-04-07 00:00:00,A nationwide survey of human metapneumovirus-associated encephalitis/encephalopathy in Japan.,https://pubmed.ncbi.nlm.nih.gov/36702664
36946502,2023-04-07 00:00:00,"Comparison of common human respiratory pathogens among hospitalized children aged ≤ 6 years in Hainan Island, China, during spring and early summer in 2019-2021.",https://pubmed.ncbi.nlm.nih.gov/36946502
36857965,2023-04-07 00:00:00,The COVID-19 pandemic as an opportunity for unravelling the causative association between respiratory viruses and pneumococcus-associated disease in young children: a prospective study.,https://pubmed.ncbi.nlm.nih.gov/36857965
37036845,2023-04-07 00:00:00,Bacterial and viral etiology of acute respiratory infection among the Forcibly Displaced Myanmar Nationals (FDMNs) in fragile settings in Cox's Bazar- a prospective case-control study.,https://pubmed.ncbi.nlm.nih.gov/37036845
36878013,2023-04-07 00:00:00,"Human Metapneumovirus Infections during COVID-19 Pandemic, Spain.",https://pubmed.ncbi.nlm.nih.gov/36878013
37011977,2023-04-02 00:00:00,[Analysis of the clinical features and the risk factors of severe human metapneu movirus-associated community acquired pneumonia in children].,https://pubmed.ncbi.nlm.nih.gov/37011977
37112886,2023-03-31 00:00:00,In Vitro Investigation of the Interaction of Avian Metapneumovirus and Newcastle Disease Virus with Turkey Respiratory and Reproductive Tissue.,https://pubmed.ncbi.nlm.nih.gov/37112886
37065548,2023-03-31 00:00:00,Epidemiology of respiratory syncytial virus in hospitalized children with community-acquired pneumonia in Guangzhou: a 10-year study.,https://pubmed.ncbi.nlm.nih.gov/37065548
36940047,2023-03-20 00:00:00,Clinical significance of human metapneumovirus detection in critically ill adults with lower respiratory tract infections.,https://pubmed.ncbi.nlm.nih.gov/36940047
36993551,2023-03-17 00:00:00,A general computational design strategy for stabilizing viral class I fusion proteins.,https://pubmed.ncbi.nlm.nih.gov/36993551
36980087,2023-03-09 00:00:00,Seasonal Trend of Viral Prevalence and Incidence of Febrile Convulsion: A Korea Public Health Data Analysis.,https://pubmed.ncbi.nlm.nih.gov/36980087
36507832,2023-02-28 00:00:00,Emergence and Potential Extinction of Genetic Lineages of Human Metapneumovirus between 2005 and 2021.,https://pubmed.ncbi.nlm.nih.gov/36507832
36537793,2023-02-14 00:00:00,Avian Metapneumovirus Subgroup C Phosphoprotein Suppresses Type I Interferon Production by Blocking Interferon Regulatory Factor 3 Nuclear Translocation.,https://pubmed.ncbi.nlm.nih.gov/36537793
36851739,2023-02-13 00:00:00,Immunometabolic Signature during Respiratory Viral Infection: A Potential Target for Host-Directed Therapies.,https://pubmed.ncbi.nlm.nih.gov/36851739
36781872,2023-02-13 00:00:00,Cross-protective antibodies against common endemic respiratory viruses.,https://pubmed.ncbi.nlm.nih.gov/36781872
36306473,2023-02-09 00:00:00,Human Metapneumovirus-Associated Hospitalization in HIV-1 Exposed Uninfected and HIV-1 Uninfected Children Less Than 5 Years in South Africa.,https://pubmed.ncbi.nlm.nih.gov/36306473
36851691,2023-02-09 00:00:00,Human Metapneumovirus (hMPV) Infection and MPV467 Treatment in Immunocompromised Cotton Rats Sigmodon hispidus.,https://pubmed.ncbi.nlm.nih.gov/36851691
36399244,2023-02-07 00:00:00,"The emergence of human metapneumovirus G gene duplication in hospitalized patients with respiratory tract infection, India, 2016-2018.",https://pubmed.ncbi.nlm.nih.gov/36399244
36638407,2023-02-01 00:00:00,Metapneumovirus Infections are Uncommon in Infants Younger than 60 Days of Age Admitted for Sepsis Evaluation.,https://pubmed.ncbi.nlm.nih.gov/36638407
37153148,2023-01-07 00:00:00,The HRA2pl fusion peptide exerts in vitro antiviral activity against human respiratory paramyxoviruses and pneumoviruses.,https://pubmed.ncbi.nlm.nih.gov/37153148
37270680,2023-01-07 00:00:00,Impact of non-pharmaceutical interventions on circulating respiratory viruses during the COVID-19 pandemic in Turkey.,https://pubmed.ncbi.nlm.nih.gov/37270680
36202614,2023-01-07 00:00:00,Retrospective comparison of respiratory syncytial virus and metapneumovirus clinical presentation in hospitalized children.,https://pubmed.ncbi.nlm.nih.gov/36202614
36435163,2023-01-07 00:00:00,"Characterization of avain metapneumovirus subgroup C isolated from chickens in Beijing, China.",https://pubmed.ncbi.nlm.nih.gov/36435163
37384256,2023-01-07 00:00:00,Contribution of the FilmArray BioFire® Technology in the Diagnosis of Viral Respiratory Infections during the COVID-19 Pandemic at Ibn Sina University Hospital Center in Rabat: Epidemiological Study about 503 Cases.,https://pubmed.ncbi.nlm.nih.gov/37384256
37435074,2023-01-07 00:00:00,Human metapneumovirus driven IFN-β production antagonizes macrophage transcriptional induction of IL1-β in response to bacterial pathogens.,https://pubmed.ncbi.nlm.nih.gov/37435074
37965509,2023-01-07 00:00:00,Coinfection of SARS-CoV-2 with other respiratory pathogens in outpatients from Ecuador.,https://pubmed.ncbi.nlm.nih.gov/37965509
38074759,2023-01-07 00:00:00,Positive and negative viral associations in patients with acute respiratory tract infections in primary care: the ECOVIR study.,https://pubmed.ncbi.nlm.nih.gov/38074759
38230257,2023-01-07 00:00:00,"Pathogens detected from patients with acute respiratory infections negative for SARS-CoV-2, Saitama, Japan, 2020.",https://pubmed.ncbi.nlm.nih.gov/38230257
36455491,2023-01-07 00:00:00,Phylogenetic and phylodynamic analyses of subtype-B metapneumovirus from chickens in Tunisia.,https://pubmed.ncbi.nlm.nih.gov/36455491
38304442,2023-01-07 00:00:00,Approach to hematopoietic cell transplant candidates with respiratory viral detection.,https://pubmed.ncbi.nlm.nih.gov/38304442
38304460,2023-01-07 00:00:00,Characterization of viral infections in children with influenza-like-illness during December 2018-January 2019.,https://pubmed.ncbi.nlm.nih.gov/38304460
36476532,2023-01-01 00:00:00,Asymptomatic Viral Presence in Early Life Precedes Recurrence of Respiratory Tract Infections.,https://pubmed.ncbi.nlm.nih.gov/36476532
36031537,2022-12-13 00:00:00,Interactions Between Severe Acute Respiratory Syndrome Coronavirus 2 Replication and Major Respiratory Viruses in Human Nasal Epithelium.,https://pubmed.ncbi.nlm.nih.gov/36031537
36496397,2022-12-10 00:00:00,Profiles and predictive value of cytokines in children with human metapneumovirus pneumonia.,https://pubmed.ncbi.nlm.nih.gov/36496397
35882541,2022-12-07 00:00:00,Clinical characteristics and illness course based on pathogen among children with respiratory illness presenting to an emergency department.,https://pubmed.ncbi.nlm.nih.gov/35882541
36372116,2022-12-07 00:00:00,"Human metapneumovirus in hospitalized children with acute respiratory tract infections in Beijing, China.",https://pubmed.ncbi.nlm.nih.gov/36372116
36007839,2022-12-07 00:00:00,"Clinical characteristics and molecular epidemiology of human metapneumovirus in children with acute lower respiratory tract infections in China, 2017 to 2019: A multicentre prospective observational study.",https://pubmed.ncbi.nlm.nih.gov/36007839
35981880,2022-12-07 00:00:00,Comparative analysis of the clinical and epidemiological characteristics of human influenza virus versus human respiratory syncytial virus versus human metapneumovirus infection in nine provinces of China during 2009-2021.,https://pubmed.ncbi.nlm.nih.gov/35981880
36130430,2022-12-07 00:00:00,Simultaneous detection of 9 respiratory pathogens using a newly developed multiplex real-time PCR panel based on an automatic molecular detection and analysis system.,https://pubmed.ncbi.nlm.nih.gov/36130430
36536562,2022-12-06 00:00:00,[Analysis of non-bacterial respiratory pathogens in children in Ningbo City from 2019 to 2021].,https://pubmed.ncbi.nlm.nih.gov/36536562
35908870,2022-11-22 00:00:00,"Detection of Respiratory Viruses in SARS-CoV-2-Negative Specimens from January to March 2020 in Fukuoka, Japan.",https://pubmed.ncbi.nlm.nih.gov/35908870
35871601,2022-11-07 00:00:00,Epidemiology and genetic characterization of human metapneumovirus in pediatric patients from Hangzhou China.,https://pubmed.ncbi.nlm.nih.gov/35871601
36084851,2022-11-07 00:00:00,Antiviral strategies against human metapneumovirus: Targeting the fusion protein.,https://pubmed.ncbi.nlm.nih.gov/36084851
35960706,2022-11-07 00:00:00,Disentangling the role of wild birds in avian metapneumovirus (aMPV) epidemiology: A systematic review and meta-analysis.,https://pubmed.ncbi.nlm.nih.gov/35960706
36029486,2022-11-07 00:00:00,Molecular characterization of avian metapneumovirus subtype C detected in wild mallards (Anas platyrhynchos) in The Netherlands.,https://pubmed.ncbi.nlm.nih.gov/36029486
35965382,2022-11-07 00:00:00,"Pediatric burden and seasonality of human metapneumovirus over 5 years in Managua, Nicaragua.",https://pubmed.ncbi.nlm.nih.gov/35965382
35996836,2022-11-07 00:00:00,"Population-based hospitalization burden estimates for respiratory viruses, 2015-2019.",https://pubmed.ncbi.nlm.nih.gov/35996836
36300961,2022-11-01 00:00:00,Diffuse Alveolar Hemorrhage Secondary to Human Metapneumovirus Pulmonary Infection.,https://pubmed.ncbi.nlm.nih.gov/36300961
35849119,2022-10-25 00:00:00,Clinical Presentation and Severity of Adenovirus Detection Alone vs Adenovirus Co-detection With Other Respiratory Viruses in US Children With Acute Respiratory Illness from 2016 to 2018.,https://pubmed.ncbi.nlm.nih.gov/35849119
36094205,2022-10-18 00:00:00,Drug Repurposing for Therapeutic Discovery against Human Metapneumovirus Infection.,https://pubmed.ncbi.nlm.nih.gov/36094205
